"","employee_id","gender","age","education","department","job_level","years_experience","salary","bonus","performance_rating","date_joined","location","tenure_years","attrition_flag","base_salary","variable_pay","total_compensation","employee_satisfaction","work_life_balance_score","training_hours","certifications_count","absences_last_year","hours_worked_per_week","salary_bucket","experience_bucket","hours_bin","wlb_bin"
"444","E0444","Female",38,"Masters","IT",3,10,1696000,314700,5,2015-06-02,"Delhi",9.6,"No",1324100,371900,2010700,6,5,53,3,3,42,"High","6–10","41–45","4–5"
"445","E0445","Male",32,"Masters","IT",3,9,1329000,157400,3,2019-04-28,"Pune",5.7,"No",1134100,194900,1486400,8,4,60,3,0,39,"High","6–10","36–40","4–5"
"446","E0446","Male",29,"High School","R&D",2,7,911000,81200,3,2021-05-01,"Mumbai",3.7,"No",799700,111300,992200,7,8,29,2,2,42,"Medium","6–10","41–45","8–10"
"447","E0447","Male",28,"Bachelors","Sales",2,0,977000,76700,3,2020-01-01,"Mumbai",5,"No",799900,177100,1053700,5,7,39,2,5,38,"Medium","0–5","36–40","6–7"
"448","E0448","Female",33,"Bachelors","IT",3,4,1149000,161100,4,2020-04-16,"Pune",4.7,"No",886900,262100,1310100,7,4,39,0,2,44,"Medium","0–5","41–45","4–5"
"449","E0449","Female",29,"Masters","Sales",1,5,740000,32700,3,2019-08-04,"Mumbai",5.4,"No",628900,111100,772700,6,6,36,0,3,46,"Low","0–5","46–50","6–7"
"450","E0450","Male",26,"Bachelors","Operations",2,2,787000,62700,3,2015-06-04,"Bangalore",9.6,"Yes",610200,176800,849700,8,6,26,1,6,45,"Medium","0–5","41–45","6–7"
"451","E0451","Male",27,"Masters","R&D",2,2,936000,64600,2,2023-05-29,"Bangalore",1.6,"No",761100,174900,1000600,9,4,59,1,3,48,"Medium","0–5","46–50","4–5"
"452","E0452","Female",40,"Masters","Sales",3,18,1513000,198600,3,2023-07-20,"Pune",1.5,"No",1137000,376000,1711600,9,9,33,0,2,41,"High","11–20","41–45","8–10"
"453","E0453","Female",23,"Masters","IT",2,0,860000,34500,1,2011-05-01,"Hyderabad",13.7,"No",721400,138600,894500,7,7,18,1,3,45,"Medium","0–5","41–45","6–7"
"454","E0454","Female",32,"Bachelors","Marketing",2,10,921000,33800,1,2020-04-27,"Delhi",4.7,"No",788300,132700,954800,3,8,44,0,1,37,"Medium","6–10","36–40","8–10"
"455","E0455","Female",23,"Masters","R&D",2,1,904000,65000,3,2017-02-02,"Pune",7.9,"No",773300,130700,969000,6,8,35,1,8,47,"Medium","0–5","46–50","8–10"
"456","E0456","Male",39,"High School","HR",3,14,999000,163900,4,2013-10-31,"Delhi",11.2,"No",829400,169600,1162900,7,4,38,0,6,47,"Medium","11–20","46–50","4–5"
"457","E0457","Male",23,"Bachelors","Operations",2,1,813000,94500,4,2012-05-07,"Bangalore",12.7,"No",618700,194300,907500,9,5,42,1,6,36,"Medium","0–5","36–40","4–5"
"458","E0458","Male",21,"Masters","Sales",1,0,686000,63400,5,2018-05-30,"Pune",6.6,"No",550500,135500,749400,6,5,29,1,7,42,"Low","0–5","41–45","4–5"
"459","E0459","Female",35,"High School","Operations",3,10,1213000,261700,5,2010-11-06,"Mumbai",14.2,"No",1072500,140500,1474700,9,4,60,0,5,40,"Medium","6–10","36–40","4–5"
"460","E0460","Female",31,"Bachelors","Finance",2,4,710000,41900,2,2011-06-05,"Mumbai",13.6,"No",619600,90400,751900,7,5,32,0,7,42,"Low","0–5","41–45","4–5"
"461","E0461","Other",37,"PhD","IT",4,8,2112000,401700,3,2015-04-14,"Mumbai",9.7,"No",1839900,272100,2513700,4,7,20,1,2,36,"High","6–10","36–40","6–7"
"462","E0462","Female",23,"Masters","Operations",1,1,407000,20000,2,2016-10-29,"Bangalore",8.2,"No",336300,70700,427000,8,7,43,2,3,47,"Low","0–5","46–50","6–7"
"463","E0463","Female",27,"High School","HR",2,3,479000,33700,3,2014-03-01,"Mumbai",10.8,"No",421200,57800,512700,5,5,49,2,5,41,"Low","0–5","41–45","4–5"
"464","E0464","Female",36,"Bachelors","IT",2,8,1056000,49800,1,2018-06-23,"Mumbai",6.5,"No",905600,150400,1105800,4,8,42,0,6,41,"Medium","6–10","41–45","8–10"
"465","E0465","Male",21,"Bachelors","Finance",1,0,253000,10800,2,2015-08-21,"Hyderabad",9.4,"No",222600,30400,263800,8,7,41,2,1,33,"Low","0–5","<=35","6–7"
"466","E0466","Female",29,"High School","Sales",4,7,1822000,439200,4,2011-10-01,"Chennai",13.3,"No",1458600,363400,2261200,2,7,29,1,3,45,"High","6–10","41–45","6–7"
"467","E0467","Female",28,"PhD","IT",4,6,2094000,378500,3,2024-08-11,"Chennai",0.4,"No",1642300,451700,2472500,4,9,29,0,6,38,"High","6–10","36–40","8–10"
"468","E0468","Male",35,"Bachelors","IT",3,8,1161000,86400,2,2022-08-06,"Bangalore",2.4,"No",916500,244500,1247400,6,4,34,1,4,41,"Medium","6–10","41–45","4–5"
"469","E0469","Female",25,"Masters","Finance",2,0,822000,75200,4,2023-11-10,"Delhi",1.1,"No",710200,111800,897200,5,9,28,0,3,50,"Medium","0–5","46–50","8–10"
"470","E0470","Male",25,"Masters","IT",2,3,922000,128200,5,2011-09-12,"Delhi",13.3,"No",811100,110900,1050200,6,2,37,1,2,36,"Medium","0–5","36–40","1–3"
"471","E0471","Female",39,"Masters","IT",3,16,1684000,199600,3,2018-12-16,"Chennai",6,"No",1362000,322000,1883600,5,7,50,0,4,40,"High","11–20","36–40","6–7"
"472","E0472","Male",27,"Bachelors","IT",3,5,1563000,335500,5,2011-07-03,"Delhi",13.5,"No",1359300,203700,1898500,7,4,32,0,5,38,"High","0–5","36–40","4–5"
"473","E0473","Female",32,"Masters","Sales",1,9,904000,45100,3,2019-09-10,"Pune",5.3,"No",812900,91100,949100,8,9,70,1,8,39,"Medium","6–10","36–40","8–10"
"474","E0474","Male",21,"Bachelors","Operations",1,0,645000,10500,1,2018-07-08,"Pune",6.5,"No",563000,82000,655500,1,6,45,3,1,41,"Low","0–5","41–45","6–7"
"475","E0475","Male",37,"Masters","Sales",3,14,1604000,274500,4,2011-03-30,"Delhi",13.8,"Yes",1404800,199200,1878500,8,5,58,2,7,52,"High","11–20","50+","4–5"
"476","E0476","Female",24,"Masters","Finance",1,0,711000,44300,4,2015-05-11,"Pune",9.7,"No",603800,107200,755300,6,6,32,5,2,35,"Low","0–5","<=35","6–7"
"477","E0477","Male",28,"Masters","Marketing",3,6,1215000,181300,4,2015-07-17,"Bangalore",9.5,"No",1023100,191900,1396300,7,5,55,3,2,38,"Medium","6–10","36–40","4–5"
"478","E0478","Female",29,"PhD","IT",3,5,1546000,251600,4,2015-05-31,"Pune",9.6,"No",1264200,281800,1797600,9,5,13,1,1,46,"High","0–5","46–50","4–5"
"479","E0479","Female",29,"High School","R&D",1,1,381000,13300,1,2015-02-11,"Mumbai",9.9,"No",290400,90600,394300,5,6,31,0,5,43,"Low","0–5","41–45","6–7"
"480","E0480","Male",47,"High School","Sales",5,25,2832000,892700,4,2011-02-09,"Pune",13.9,"No",2205800,626200,3724700,9,3,21,1,7,44,"High","20+","41–45","1–3"
"481","E0481","Female",22,"High School","Sales",3,0,945000,110800,3,2019-12-09,"Mumbai",5.1,"No",731200,213800,1055800,7,4,8,1,8,37,"Medium","0–5","36–40","4–5"
"482","E0482","Male",39,"Bachelors","Sales",1,16,559000,45600,5,2018-01-02,"Mumbai",7,"No",501100,57900,604600,7,10,36,3,1,44,"Low","11–20","41–45","8–10"
"483","E0483","Female",39,"High School","Marketing",2,12,980000,55200,2,2011-03-12,"Bangalore",13.8,"No",772200,207800,1035200,6,7,35,0,5,43,"Medium","11–20","41–45","6–7"
"484","E0484","Male",27,"High School","Sales",3,5,1185000,103500,2,2010-06-11,"Hyderabad",14.6,"No",988500,196500,1288500,5,6,32,2,5,40,"Medium","0–5","36–40","6–7"
"485","E0485","Male",30,"PhD","HR",3,8,1452000,184800,3,2020-09-20,"Bangalore",4.3,"No",1302600,149400,1636800,10,8,25,3,5,41,"High","6–10","41–45","8–10"
"486","E0486","Female",23,"Bachelors","IT",2,0,799000,91500,4,2020-02-22,"Pune",4.9,"Yes",643000,156000,890500,7,5,30,2,6,33,"Medium","0–5","<=35","4–5"
"487","E0487","Female",38,"Masters","Sales",5,16,3058000,742200,3,2014-10-13,"Pune",10.2,"No",2536900,521100,3800200,10,10,49,2,4,40,"High","11–20","36–40","8–10"
"488","E0488","Male",38,"Bachelors","Operations",4,16,2046000,478500,4,2020-12-08,"Bangalore",4.1,"No",1829600,216400,2524500,5,5,22,0,7,52,"High","11–20","50+","4–5"
"489","E0489","Female",35,"Masters","Sales",4,9,1826000,343100,3,2020-01-19,"Mumbai",5,"No",1640800,185200,2169100,5,7,14,0,4,39,"High","6–10","36–40","6–7"
"490","E0490","Male",23,"High School","Marketing",1,0,250000,7300,2,2012-12-06,"Delhi",12.1,"No",223300,26700,257300,5,8,44,1,8,40,"Low","0–5","36–40","8–10"
"491","E0491","Other",33,"Bachelors","Marketing",2,11,704000,42600,2,2017-10-05,"Mumbai",7.2,"No",602000,102000,746600,4,7,46,3,1,48,"Low","11–20","46–50","6–7"
"492","E0492","Female",21,"Bachelors","Sales",2,0,641000,62500,3,2018-11-03,"Mumbai",6.2,"No",505000,136000,703500,7,6,65,0,1,39,"Low","0–5","36–40","6–7"
"493","E0493","Female",24,"PhD","Operations",2,2,980000,120100,5,2023-09-26,"Delhi",1.3,"No",861500,118500,1100100,6,4,60,2,0,43,"Medium","0–5","41–45","4–5"
"494","E0494","Male",35,"High School","HR",4,13,1975000,618700,5,2017-11-24,"Mumbai",7.1,"No",1629100,345900,2593700,7,4,29,0,6,35,"High","11–20","<=35","4–5"
"495","E0495","Female",26,"Bachelors","Marketing",3,2,1186000,184200,4,2011-01-06,"Pune",14,"No",972400,213600,1370200,8,7,22,0,1,44,"Medium","0–5","41–45","6–7"
"496","E0496","Other",27,"High School","R&D",1,5,707000,28300,3,2018-11-06,"Mumbai",6.2,"No",571300,135700,735300,6,6,33,0,1,39,"Low","0–5","36–40","6–7"
"497","E0497","Female",32,"PhD","HR",4,5,2072000,378400,3,2020-04-27,"Delhi",4.7,"No",1599900,472100,2450400,7,7,48,3,4,39,"High","0–5","36–40","6–7"
"498","E0498","Female",21,"Bachelors","Sales",1,0,434000,28000,4,2017-11-01,"Bangalore",7.2,"No",379600,54400,462000,5,9,49,2,4,45,"Low","0–5","41–45","8–10"
"499","E0499","Male",28,"Masters","Operations",1,6,511000,38200,5,2011-05-08,"Mumbai",13.7,"No",384300,126700,549200,3,7,48,2,4,31,"Low","6–10","<=35","6–7"
"500","E0500","Male",30,"Bachelors","IT",2,4,752000,24200,1,2017-10-02,"Pune",7.3,"No",606500,145500,776200,5,6,51,0,6,46,"Low","0–5","46–50","6–7"
"501","E0501","Female",25,"PhD","R&D",2,1,952000,104600,4,2016-03-27,"Mumbai",8.8,"Yes",855200,96800,1056600,3,7,22,2,2,42,"Medium","0–5","41–45","6–7"
"502","E0502","Female",28,"PhD","Operations",3,3,1240000,191000,4,2021-05-21,"Pune",3.6,"No",1043000,197000,1431000,2,8,31,1,3,34,"Medium","0–5","<=35","8–10"
"503","E0503","Female",27,"Masters","Marketing",4,2,1628000,410200,4,2014-10-19,"Pune",10.2,"No",1247100,380900,2038200,8,8,22,0,3,29,"High","0–5","<=35","8–10"
"504","E0504","Female",27,"Bachelors","Sales",3,5,1278000,173300,3,2017-08-07,"Bangalore",7.4,"Yes",1057500,220500,1451300,8,8,45,1,4,40,"High","0–5","36–40","8–10"
"505","E0505","Female",43,"Masters","Operations",3,21,1369000,203300,4,2021-04-01,"Mumbai",3.8,"No",1165000,204000,1572300,7,9,57,1,4,40,"High","20+","36–40","8–10"
"506","E0506","Female",22,"Masters","Finance",1,0,674000,43000,3,2019-01-28,"Pune",5.9,"No",555900,118100,717000,8,7,28,1,8,44,"Low","0–5","41–45","6–7"
"507","E0507","Male",31,"Masters","Operations",2,7,1186000,138300,4,2018-07-04,"Mumbai",6.5,"No",1002200,183800,1324300,7,6,44,1,3,41,"Medium","6–10","41–45","6–7"
"508","E0508","Male",25,"Bachelors","Marketing",2,1,671000,65400,4,2022-08-28,"Pune",2.3,"No",519800,151200,736400,7,7,48,0,4,45,"Low","0–5","41–45","6–7"
"509","E0509","Male",25,"Bachelors","HR",1,3,423000,34100,4,2020-05-11,"Delhi",4.6,"No",348100,74900,457100,9,5,26,2,1,38,"Low","0–5","36–40","4–5"
"510","E0510","Female",34,"Masters","Finance",4,8,2071000,407300,3,2017-03-30,"Delhi",7.8,"No",1726400,344600,2478300,1,4,10,2,2,44,"High","6–10","41–45","4–5"
"511","E0511","Female",41,"Masters","IT",4,12,2078000,387100,3,2012-12-30,"Chennai",12,"No",1716900,361100,2465100,5,6,12,2,3,46,"High","11–20","46–50","6–7"
"512","E0512","Female",23,"PhD","Sales",2,0,858000,96900,4,2023-05-20,"Mumbai",1.6,"No",730500,127500,954900,8,10,12,1,5,36,"Medium","0–5","36–40","8–10"
"513","E0513","Male",21,"High School","IT",1,0,330000,24700,5,2011-01-23,"Mumbai",14,"No",248700,81300,354700,5,4,24,1,3,43,"Low","0–5","41–45","4–5"
"514","E0514","Female",34,"Bachelors","Sales",3,12,1291000,225500,4,2018-03-06,"Delhi",6.8,"No",1068000,223000,1516500,10,5,60,2,2,42,"High","11–20","41–45","4–5"
"515","E0515","Male",21,"Bachelors","Marketing",1,0,379000,11000,2,2024-03-10,"Pune",0.8,"No",286000,93000,390000,7,5,47,1,6,40,"Low","0–5","36–40","4–5"
"516","E0516","Female",33,"Bachelors","Operations",2,8,867000,87000,4,2017-05-13,"Mumbai",7.6,"No",696500,170500,954000,7,7,35,0,4,39,"Medium","6–10","36–40","6–7"
"517","E0517","Female",27,"Bachelors","Finance",2,5,859000,93700,4,2019-12-29,"Mumbai",5,"No",745300,113700,952700,7,9,35,1,3,46,"Medium","0–5","46–50","8–10"
"518","E0518","Male",37,"Bachelors","Operations",3,15,1481000,232600,4,2019-01-27,"Mumbai",5.9,"No",1269400,211600,1713600,10,7,33,0,6,44,"High","11–20","41–45","6–7"
"519","E0519","Female",24,"Bachelors","Finance",1,0,572000,29600,2,2023-04-15,"Bangalore",1.7,"No",435300,136700,601600,3,7,39,3,5,45,"Low","0–5","41–45","6–7"
"520","E0520","Male",24,"Bachelors","Sales",2,2,866000,83700,4,2023-05-22,"Bangalore",1.6,"No",720700,145300,949700,5,9,41,0,2,46,"Medium","0–5","46–50","8–10"
"521","E0521","Female",30,"Masters","Marketing",2,1,803000,59900,3,2011-01-27,"Pune",13.9,"No",637700,165300,862900,8,7,40,2,6,41,"Medium","0–5","41–45","6–7"
"522","E0522","Female",21,"Bachelors","Operations",1,0,548000,28800,3,2019-11-24,"Chennai",5.1,"No",476600,71400,576800,8,7,28,0,7,50,"Low","0–5","46–50","6–7"
"523","E0523","Female",34,"Masters","Marketing",2,9,885000,125300,5,2019-12-31,"Mumbai",5,"No",679900,205100,1010300,8,7,23,5,4,48,"Medium","6–10","46–50","6–7"
"524","E0524","Female",31,"Bachelors","IT",3,9,1317000,196600,3,2018-03-05,"Delhi",6.8,"No",1018000,299000,1513600,5,6,22,0,6,41,"High","6–10","41–45","6–7"
"525","E0525","Male",21,"Masters","Finance",3,0,1259000,180000,4,2021-05-16,"Mumbai",3.6,"Yes",1118300,140700,1439000,6,8,44,1,6,34,"Medium","0–5","<=35","8–10"
"526","E0526","Male",28,"Bachelors","HR",3,1,932000,122200,3,2023-08-23,"Mumbai",1.4,"No",835200,96800,1054200,3,5,33,1,4,43,"Medium","0–5","41–45","4–5"
"527","E0527","Male",22,"Bachelors","Sales",3,0,955000,157500,4,2021-03-30,"Mumbai",3.8,"No",838600,116400,1112500,7,7,40,1,2,37,"Medium","0–5","36–40","6–7"
"528","E0528","Female",21,"Bachelors","IT",1,0,515000,31400,3,2017-06-14,"Chennai",7.6,"Yes",397700,117300,546400,4,9,62,1,5,38,"Low","0–5","36–40","8–10"
"529","E0529","Other",38,"Masters","Finance",5,16,2822000,669700,3,2020-04-29,"Delhi",4.7,"No",2131400,690600,3491700,10,1,44,2,1,46,"High","11–20","46–50","1–3"
"530","E0530","Female",37,"Bachelors","HR",4,14,1871000,343600,3,2022-09-10,"Pune",2.3,"No",1490700,380300,2214600,5,4,24,2,7,43,"High","11–20","41–45","4–5"
"531","E0531","Male",22,"High School","R&D",2,0,896000,67200,3,2018-11-05,"Delhi",6.2,"Yes",765900,130100,963200,8,4,65,0,3,37,"Medium","0–5","36–40","4–5"
"532","E0532","Male",27,"Masters","Operations",4,3,1739000,282500,3,2013-11-22,"Delhi",11.1,"No",1506000,233000,2021500,8,2,52,2,1,39,"High","0–5","36–40","1–3"
"533","E0533","Female",21,"High School","Operations",1,0,406000,16600,3,2023-09-21,"Bangalore",1.3,"No",322900,83100,422600,7,2,27,2,6,52,"Low","0–5","50+","1–3"
"534","E0534","Male",21,"Bachelors","Finance",1,0,315000,12500,3,2017-06-14,"Hyderabad",7.6,"No",267000,48000,327500,7,1,32,1,5,38,"Low","0–5","36–40","1–3"
"535","E0535","Female",26,"Bachelors","HR",1,4,572000,29400,2,2018-01-13,"Mumbai",7,"No",437900,134100,601400,6,7,38,1,6,43,"Low","0–5","41–45","6–7"
"536","E0536","Male",33,"Bachelors","IT",3,11,1322000,196900,4,2011-05-07,"Pune",13.7,"Yes",1005100,316900,1518900,7,4,56,2,1,47,"High","11–20","46–50","4–5"
"537","E0537","Female",26,"Bachelors","Finance",4,0,1934000,609200,5,2011-12-21,"Mumbai",13,"No",1484700,449300,2543200,8,8,18,0,5,51,"High","0–5","50+","8–10"
"538","E0538","Male",23,"Bachelors","Marketing",2,1,7e+05,77000,4,2012-05-30,"Mumbai",12.6,"No",552700,147300,777000,7,8,67,3,3,41,"Low","0–5","41–45","8–10"
"539","E0539","Male",35,"PhD","R&D",3,12,1903000,373100,5,2017-02-18,"Delhi",7.9,"No",1575800,327200,2276100,9,6,27,1,2,54,"High","11–20","50+","6–7"
"540","E0540","Female",25,"Masters","HR",2,0,790000,111700,5,2010-02-21,"Delhi",14.9,"No",683300,106700,901700,9,10,35,2,7,50,"Medium","0–5","46–50","8–10"
"541","E0541","Male",26,"Bachelors","R&D",2,0,827000,90600,4,2023-07-17,"Pune",1.5,"No",681300,145700,917600,6,8,54,1,2,39,"Medium","0–5","36–40","8–10"
"542","E0542","Female",36,"High School","IT",4,13,2066000,348100,3,2010-11-20,"Pune",14.1,"No",1854500,211500,2414100,8,9,27,2,5,41,"High","11–20","41–45","8–10"
"543","E0543","Male",33,"Bachelors","Marketing",3,9,1279000,162800,3,2014-05-23,"Pune",10.6,"No",973400,305600,1441800,9,6,39,2,6,35,"High","6–10","<=35","6–7"
"544","E0544","Female",36,"Masters","Marketing",3,9,1248000,104800,2,2024-09-18,"Mumbai",0.3,"Yes",1115100,132900,1352800,9,1,28,3,8,47,"Medium","6–10","46–50","1–3"
"545","E0545","Male",42,"Masters","Operations",5,20,3084000,1303300,5,2018-01-07,"Chennai",7,"No",2696400,387600,4387300,8,9,45,2,0,43,"High","11–20","41–45","8–10"
"546","E0546","Other",31,"Bachelors","HR",5,9,2761000,665800,3,2010-05-05,"Delhi",14.7,"No",2474400,286600,3426800,4,4,58,1,5,45,"High","6–10","41–45","4–5"
"547","E0547","Female",21,"Bachelors","Finance",1,0,545000,26300,3,2023-10-22,"Mumbai",1.2,"No",460900,84100,571300,2,7,39,0,5,41,"Low","0–5","41–45","6–7"
"548","E0548","Male",24,"Bachelors","HR",1,2,387000,21000,4,2024-04-05,"Bangalore",0.7,"Yes",340900,46100,408000,4,8,39,1,6,48,"Low","0–5","46–50","8–10"
"549","E0549","Male",25,"Masters","Finance",2,3,889000,92200,4,2023-04-01,"Chennai",1.8,"No",728100,160900,981200,8,7,45,1,3,35,"Medium","0–5","<=35","6–7"
"550","E0550","Female",21,"PhD","IT",1,0,905000,44000,3,2015-04-11,"Mumbai",9.7,"No",771900,133100,949000,2,9,51,2,0,49,"Medium","0–5","46–50","8–10"
"551","E0551","Female",30,"PhD","Operations",4,8,2205000,272400,2,2011-05-04,"Pune",13.7,"No",1861900,343100,2477400,5,4,42,2,2,41,"High","6–10","41–45","4–5"
"552","E0552","Female",35,"Bachelors","IT",3,13,1431000,187700,3,2020-12-07,"Delhi",4.1,"No",1157100,273900,1618700,8,5,49,2,1,43,"High","11–20","41–45","4–5"
"553","E0553","Male",23,"Masters","Finance",1,1,518000,22700,3,2013-03-10,"Mumbai",11.8,"No",410200,107800,540700,6,8,29,0,5,30,"Low","0–5","<=35","8–10"
"554","E0554","Male",27,"Bachelors","Finance",4,0,1840000,560600,5,2021-07-30,"Mumbai",3.4,"No",1586900,253100,2400600,6,4,39,1,4,34,"High","0–5","<=35","4–5"
"555","E0555","Male",31,"Bachelors","R&D",3,9,1403000,180500,3,2022-02-18,"Pune",2.9,"No",1113500,289500,1583500,3,10,51,2,5,39,"High","6–10","36–40","8–10"
"556","E0556","Male",33,"Bachelors","Operations",4,11,2001000,278600,2,2020-04-14,"Mumbai",4.7,"No",1581700,419300,2279600,8,10,52,0,0,38,"High","11–20","36–40","8–10"
"557","E0557","Male",33,"Masters","Finance",3,11,1223000,189500,4,2018-03-29,"Delhi",6.8,"No",932900,290100,1412500,4,9,42,1,3,45,"Medium","11–20","41–45","8–10"
"558","E0558","Male",37,"Bachelors","IT",2,15,936000,98000,4,2016-04-05,"Bangalore",8.7,"No",705200,230800,1034000,10,6,46,2,3,44,"Medium","11–20","41–45","6–7"
"559","E0559","Male",22,"Bachelors","Finance",3,0,1214000,261000,5,2010-12-14,"Pune",14.1,"No",1087000,127000,1475000,6,6,50,1,4,37,"Medium","0–5","36–40","6–7"
"560","E0560","Female",27,"PhD","Sales",3,2,1218000,193900,4,2016-08-28,"Mumbai",8.4,"No",1075600,142400,1411900,8,7,49,0,3,42,"Medium","0–5","41–45","6–7"
"561","E0561","Female",21,"High School","Sales",1,0,730000,38900,3,2023-03-10,"Mumbai",1.8,"No",653400,76600,768900,8,6,35,2,3,42,"Low","0–5","41–45","6–7"
"562","E0562","Male",21,"Bachelors","R&D",3,0,1148000,134800,3,2014-10-20,"Pune",10.2,"No",913200,234800,1282800,6,7,59,0,5,41,"Medium","0–5","41–45","6–7"
"563","E0563","Male",30,"High School","Finance",3,6,1244000,150500,3,2011-03-30,"Pune",13.8,"No",975900,268100,1394500,6,7,29,1,12,40,"Medium","6–10","36–40","6–7"
"564","E0564","Female",21,"Bachelors","Finance",1,0,293000,19100,4,2010-10-16,"Mumbai",14.2,"No",253400,39600,312100,8,7,29,1,4,50,"Low","0–5","46–50","6–7"
"565","E0565","Male",33,"Masters","Finance",1,9,1e+06,55800,3,2012-04-28,"Mumbai",12.7,"No",812900,187100,1055800,5,8,57,0,5,35,"Medium","6–10","<=35","8–10"
"566","E0566","Male",23,"Bachelors","R&D",5,1,2852000,708900,3,2019-07-05,"Chennai",5.5,"No",2157100,694900,3560900,6,5,45,0,6,40,"High","0–5","36–40","4–5"
"567","E0567","Female",33,"Bachelors","IT",2,10,888000,118000,5,2011-12-29,"Pune",13,"No",769900,118100,1006000,8,4,41,2,6,34,"Medium","6–10","<=35","4–5"
"568","E0568","Male",43,"High School","Sales",5,21,2896000,721800,3,2023-02-22,"Hyderabad",1.9,"No",2172100,723900,3617800,5,7,35,1,3,48,"High","20+","46–50","6–7"
"569","E0569","Male",26,"Bachelors","IT",1,1,480000,21800,3,2012-11-15,"Delhi",12.1,"Yes",372400,107600,501800,5,7,54,3,3,37,"Low","0–5","36–40","6–7"
"570","E0570","Male",23,"High School","R&D",1,1,359000,12700,1,2016-07-28,"Chennai",8.4,"No",293700,65300,371700,7,9,43,4,4,39,"Low","0–5","36–40","8–10"
"571","E0571","Male",30,"Bachelors","Finance",4,7,1724000,292000,3,2017-06-26,"Pune",7.5,"No",1430300,293700,2016000,8,5,29,1,4,43,"High","6–10","41–45","4–5"
"572","E0572","Male",28,"Bachelors","Operations",1,6,431000,20300,2,2019-11-16,"Hyderabad",5.1,"No",328000,103000,451300,4,10,16,2,2,34,"Low","6–10","<=35","8–10"
"573","E0573","Male",21,"High School","Finance",1,0,587000,29300,3,2024-11-29,"Delhi",0.1,"No",451100,135900,616300,8,4,67,5,4,48,"Low","0–5","46–50","4–5"
"574","E0574","Female",41,"Bachelors","Finance",5,15,2931000,233900,1,2019-01-10,"Pune",6,"No",2354800,576200,3164900,7,7,27,0,5,47,"High","11–20","46–50","6–7"
"575","E0575","Male",36,"Bachelors","IT",4,11,1921000,335300,3,2021-01-24,"Delhi",3.9,"No",1504000,417000,2256300,6,6,2,2,5,36,"High","11–20","36–40","6–7"
"576","E0576","Male",27,"Masters","IT",1,1,634000,29500,2,2015-08-13,"Hyderabad",9.4,"No",535700,98300,663500,4,4,9,5,2,36,"Low","0–5","36–40","4–5"
"577","E0577","Female",23,"Bachelors","IT",2,1,944000,63300,3,2014-11-21,"Delhi",10.1,"No",764900,179100,1007300,7,5,64,1,3,44,"Medium","0–5","41–45","4–5"
"578","E0578","Female",23,"Bachelors","IT",2,1,694000,73100,4,2023-12-03,"Delhi",1.1,"No",551300,142700,767100,8,5,42,0,5,50,"Low","0–5","46–50","4–5"
"579","E0579","Male",32,"Bachelors","Sales",3,9,1307000,93700,2,2010-12-17,"Delhi",14.1,"Yes",992600,314400,1400700,7,6,55,0,5,44,"High","6–10","41–45","6–7"
"580","E0580","Male",28,"Masters","Marketing",2,3,713000,74700,4,2023-02-15,"Mumbai",1.9,"No",589500,123500,787700,7,6,6,1,10,47,"Low","0–5","46–50","6–7"
"581","E0581","Male",29,"Masters","Marketing",1,7,721000,54200,4,2010-04-25,"Mumbai",14.7,"No",619400,101600,775200,10,3,33,0,3,50,"Low","6–10","46–50","1–3"
"582","E0582","Male",32,"Bachelors","IT",3,10,1501000,231100,4,2018-08-08,"Pune",6.4,"No",1178500,322500,1732100,3,5,23,3,4,34,"High","6–10","<=35","4–5"
"583","E0583","Male",27,"Bachelors","HR",2,0,598000,67900,4,2018-10-23,"Bangalore",6.2,"No",469600,128400,665900,9,8,46,2,4,44,"Low","0–5","41–45","8–10"
"584","E0584","Female",38,"Bachelors","IT",4,12,2035000,637500,5,2015-01-03,"Hyderabad",10,"No",1567800,467200,2672500,6,7,28,2,5,47,"High","11–20","46–50","6–7"
"585","E0585","Male",31,"High School","Finance",4,9,1570000,301600,3,2019-02-21,"Hyderabad",5.9,"No",1287200,282800,1871600,7,1,55,1,6,32,"High","6–10","<=35","1–3"
"586","E0586","Female",31,"Masters","Operations",2,9,974000,90900,3,2019-02-19,"Bangalore",5.9,"No",789900,184100,1064900,5,6,25,2,6,43,"Medium","6–10","41–45","6–7"
"587","E0587","Female",21,"Masters","HR",2,0,788000,52000,2,2011-12-07,"Pune",13.1,"No",593100,194900,840000,2,7,40,1,1,45,"Medium","0–5","41–45","6–7"
"588","E0588","Male",24,"Bachelors","R&D",1,0,651000,15600,1,2010-05-03,"Bangalore",14.7,"No",570700,80300,666600,10,6,47,0,5,42,"Low","0–5","41–45","6–7"
"589","E0589","Other",21,"Bachelors","Operations",1,0,596000,30200,3,2021-02-02,"Delhi",3.9,"No",491600,104400,626200,4,6,25,1,5,43,"Low","0–5","41–45","6–7"
"590","E0590","Male",27,"Bachelors","Finance",2,1,651000,53000,3,2019-12-19,"Chennai",5,"No",501500,149500,704000,4,2,29,0,7,43,"Low","0–5","41–45","1–3"
"591","E0591","Male",21,"High School","Operations",1,0,568000,50300,5,2015-09-19,"Bangalore",9.3,"No",507100,60900,618300,5,10,39,0,1,54,"Low","0–5","50+","8–10"
